"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.10167812411498e-44,4.37808067207381,0.251,0.009,5.67762180619247e-40,"7","HAVCR2"
4.12965783396245e-44,2.27500252983658,0.423,0.058,7.55933866506826e-40,"7","NANS"
9.61809817306187e-44,2.26889430048026,0.286,0.034,1.76059287057898e-39,"7","PSMC1"
1.18830833892231e-43,4.23305915347194,0.257,0.006,2.17519841439729e-39,"7","CCNF"
1.33837312381331e-43,2.2403686063241,0.474,0.086,2.44989200314026e-39,"7","LRPPRC"
1.71496385867092e-43,7.22164307573847,0.257,0.003,3.13924134329711e-39,"7","CDKN3"
3.82461690803721e-43,2.22367147125084,0.349,0.034,7.00096125016211e-39,"7","CCND2"
4.54020790634093e-43,3.35853983022644,0.309,0.019,8.31085057255707e-39,"7","MRPS14"
7.97364796382054e-43,2.0075877093322,0.32,0.041,1.45957625977735e-38,"7","HAT1"
1.26885125211892e-42,2.80224059925229,0.251,0.022,2.32263221700368e-38,"7","ALDH18A1"
1.65176920214068e-42,2.3946274708123,0.32,0.033,3.02356352451851e-38,"7","RNASEH2C"
2.37949261126634e-42,2.25950338592781,0.486,0.065,4.35566122492303e-38,"7","YARS"
2.41638057231288e-42,2.16875184546892,0.257,0.034,4.42318463761873e-38,"7","ENSMMUG00000001401"
2.48201027333571e-42,2.45402060525301,0.286,0.031,4.54331980534101e-38,"7","COX7A2"
4.05389566609158e-42,3.20157207036992,0.297,0.02,7.42065601678063e-38,"7","ENSMMUG00000002668"
1.0987545130152e-41,5.08498595027211,0.794,0.044,2.01127013607432e-37,"7","MKI67"
1.80913039693129e-41,6.16206358226099,0.257,0.002,3.31161319158272e-37,"7","CDC6"
2.58958987145255e-41,2.0916376653741,0.349,0.061,4.74024425969388e-37,"7","PSMA3"
2.77850321146879e-41,2.07042184909968,0.371,0.052,5.08605012859361e-37,"7","VARS"
4.31820451965741e-41,2.38592414158811,0.28,0.024,7.90447337323288e-37,"7","NUP155"
5.51945522442245e-41,3.41000700673966,0.366,0.041,1.01033627883053e-36,"7","IRF4"
6.03527059395177e-41,3.00001181564681,0.257,0.018,1.10475628222287e-36,"7","TRAPPC4"
1.17304357887585e-40,4.51292555860124,0.263,0.006,2.14725627113225e-36,"7","NUF2"
1.33722367977763e-40,2.04631139328197,0.343,0.038,2.44778794583296e-36,"7","ENSMMUG00000013949"
2.23932300361637e-40,2.28846012572913,0.32,0.034,4.09908075811977e-36,"7","MRPL13"
2.30840642282378e-40,2.4350807371575,0.371,0.043,4.22553795697893e-36,"7","ENSMMUG00000019376"
4.03643978764903e-40,2.01958251305956,0.309,0.04,7.38870303129154e-36,"7","PTGES3"
8.75347009562228e-40,2.19623887419903,0.303,0.042,1.60232270100366e-35,"7","COX14"
9.31908668860693e-40,2.57679795621386,0.303,0.023,1.7058588183495e-35,"7","FANCI"
3.07828385207892e-39,2.14326322938854,0.337,0.052,5.63479859123046e-35,"7","LMAN1"
3.29185072406604e-39,2.21350084013695,0.349,0.05,6.02573275040289e-35,"7","SNF8"
4.81721001754083e-39,4.62403533228334,0.263,0.007,8.81790293710849e-35,"7","CIT"
7.53254039645727e-39,2.17111304557901,0.297,0.043,1.3788315195715e-34,"7","CIB1"
8.8587168440055e-39,2.20521344066722,0.4,0.037,1.62158811829521e-34,"7","MSH6"
1.12995423868943e-38,3.13790932891844,0.251,0.019,2.06838123392101e-34,"7","UBE2N"
9.2485287477182e-38,3.65987891245966,0.291,0.016,1.69294318726982e-33,"7","RPS4Y2"
1.10849454136196e-37,2.22734150763454,0.314,0.039,2.02909925796306e-33,"7","DLD"
1.14561790922823e-37,6.69399956042205,0.314,0.002,2.09705358284227e-33,"7","TK1"
2.95073850844793e-37,2.30191975206297,0.354,0.038,5.40132683971393e-33,"7","HYOU1"
4.46849904920342e-37,2.31327325475744,0.274,0.022,8.17958750956685e-33,"7","MCMBP"
5.03199786484004e-37,2.04670296435232,0.343,0.05,9.2110720915897e-33,"7","ALYREF"
8.36191857658482e-37,2.26007807698016,0.274,0.02,1.53064919544385e-32,"7","IDH3A"
1.49163683122791e-36,2.17366374624377,0.451,0.064,2.7304412195627e-32,"7","AK2"
1.67095744391121e-36,2.5497364246675,0.257,0.025,3.05868760107947e-32,"7","MTX1"
3.35584459290215e-36,2.07165807014655,0.286,0.022,6.14287352730738e-32,"7","CDK4"
4.59874406534035e-36,2.16562435677277,0.349,0.044,8.41800101160551e-32,"7","JPT1"
1.55576925521761e-34,2.10047782467253,0.383,0.072,2.84783562167584e-30,"7","PPA1"
4.36910882826403e-34,2.86285136795896,0.269,0.022,7.9976537101373e-30,"7","ORC6"
6.48261787831127e-34,2.47196226628863,0.32,0.026,1.18664320262488e-29,"7","ATAD5"
1.69583200887942e-33,2.04767105996514,0.28,0.035,3.10422049225377e-29,"7","NAXE"
4.73843120351987e-33,2.14718967189277,0.269,0.042,8.67369831804312e-29,"7","IPO7"
5.22121059643233e-33,4.11951798599609,0.263,0.013,9.55742599676939e-29,"7","MZB1"
5.49236638068431e-33,2.01739977464598,0.303,0.039,1.00537766598426e-28,"7","MRPL46"
6.51194492531334e-33,2.36628197890171,0.257,0.026,1.19201151857861e-28,"7","LSM7"
7.94341378489338e-33,2.21753053274313,0.274,0.035,1.45404189332473e-28,"7","ENSMMUG00000004127"
9.09208986701389e-33,2.15161402345375,0.366,0.053,1.66430705015689e-28,"7","LRRC59"
2.01937288314251e-32,2.55930632508225,0.286,0.022,3.69646206259237e-28,"7","TBC1D31"
4.76170441774961e-32,2.10032845183387,0.377,0.045,8.71629993669066e-28,"7","RTCB"
7.01468766439169e-32,2.22806075745941,0.257,0.024,1.2840385769669e-27,"7","MTHFD2"
8.86350293638775e-32,2.94459565545444,0.297,0.028,1.62246421250578e-27,"7","CTLA4"
1.36660756484987e-31,3.07161383290039,0.36,0.033,2.50157514745768e-27,"7","MRPS11"
1.41991862183642e-31,2.08893351520926,0.354,0.038,2.59916103727157e-27,"7","DDX3Y"
2.39830580842719e-31,2.20950632400818,0.263,0.028,4.39009878232597e-27,"7","ENSMMUG00000038094"
8.42621517147149e-31,2.22592227785479,0.337,0.046,1.54241868713786e-26,"7","GDE1"
2.96331512650508e-30,2.43780073195192,0.309,0.033,5.42434833906755e-26,"7","ABCF2"
3.0947993966136e-30,2.17109688688732,0.263,0.04,5.66503029550119e-26,"7","PFDN4"
4.56103619038057e-30,2.79709799149649,0.257,0.018,8.34897674649162e-26,"7","BARD1"
6.21820048707001e-30,2.58760074918492,0.52,0.074,1.13824159915817e-25,"7","GZMH"
1.42122292834898e-29,2.52037591620103,0.263,0.029,2.60154857034281e-25,"7","CBR1"
2.15976140591998e-29,2.19373340742323,0.286,0.024,3.95344325353653e-25,"7","EIF4EBP1"
3.48967317668649e-27,2.07356790934861,0.309,0.056,6.38784674992462e-23,"7","USP14"
1.05998015628654e-26,2.40270690701169,0.343,0.041,1.94029367608251e-22,"7","ENTPD1"
1.1225374586601e-25,2.62898018761386,0.349,0.032,2.05480481807731e-21,"7","BRCA1"
1.40607659838589e-25,2.50027793896903,0.497,0.087,2.57382321334537e-21,"7","CENPF"
1.58961266394148e-23,2.00306015201931,0.629,0.094,2.90978598134488e-19,"7","RPS4Y1"
1.06735008260993e-22,2.22325011350656,0.526,0.088,1.95378432621748e-18,"7","GIMAP4"
1.30385979845593e-21,2.63372752433504,0.337,0.028,2.38671536107358e-17,"7","ENSMMUG00000041773"
4.73986815228967e-21,2.12058092024222,0.251,0.025,8.67632865276623e-17,"7","UBL4A"
3.53067615076622e-93,5.19829075697811,0.593,0.014,6.46290269397756e-89,"8","TGFBI"
4.59099835210377e-89,6.62989140672603,0.898,0.083,8.40382248352595e-85,"8","LYZ"
4.67417467141621e-79,6.59833596629653,0.508,0.005,8.55607673602737e-75,"8","FN1"
2.66951338625238e-78,5.70406959674274,0.432,0.007,4.88654425353498e-74,"8","ALDH1A1"
9.59672405598208e-74,6.73432609622756,0.432,0.004,1.75668033844752e-69,"8","SERPINB10"
2.35428220014911e-71,3.0945700475961,0.534,0.053,4.30951356737295e-67,"8","TNFSF12"
1.78408574726896e-70,5.16224892818588,0.441,0.009,3.26576896037582e-66,"8","EPS8"
8.56972299554145e-70,3.39356979877042,0.983,0.273,1.56868779433386e-65,"8","CTSB"
6.06106039509529e-61,2.71971533103373,0.966,0.618,1.10947710532219e-56,"8","VIM"
2.71541058492206e-58,4.96403448377656,0.407,0.008,4.97055907569984e-54,"8","SHTN1"
8.57405408072678e-57,3.91520332696237,0.373,0.018,1.56948059947704e-52,"8","PRRG4"
3.21536961118194e-55,3.06883357256187,0.686,0.074,5.88573407326853e-51,"8","RNASE6"
3.52119901616441e-55,4.52065477345635,0.568,0.04,6.44555479908896e-51,"8","SGK1"
4.89684467032376e-55,4.02474800841197,0.915,0.15,8.96367416902764e-51,"8","ENSMMUG00000014402"
2.12672399243971e-52,2.65217698795122,0.695,0.108,3.89296826816089e-48,"8","CREG1"
4.52853070186047e-50,2.63636356167996,0.89,0.411,8.28947544975559e-46,"8","FOS"
2.21821052908013e-49,3.24142230406893,0.636,0.051,4.06043437348117e-45,"8","MS4A6A"
2.26546318740855e-49,6.69267881020255,0.28,0.004,4.14693036455134e-45,"8","EREG"
6.38876393193966e-49,2.83699701200285,0.975,0.351,1.16946323774155e-44,"8","PSAP"
8.61755188701745e-49,2.97230753288481,0.398,0.035,1.57744287291854e-44,"8","SMPDL3A"
1.80587828842112e-47,4.38722895032056,0.712,0.061,3.30566020695487e-43,"8","DUSP6"
2.71084906006367e-47,2.29256169304097,0.805,0.332,4.96220920444655e-43,"8","ANXA1"
1.95549548884322e-44,3.7405898953449,0.542,0.025,3.57953449232752e-40,"8","F13A1"
7.40949764787437e-43,3.72863792879543,0.398,0.02,1.3563085444434e-38,"8","S100A2"
1.09370417208663e-42,5.24049046082706,0.466,0.014,2.00202548700458e-38,"8","HBEGF"
2.58514184638235e-42,2.89587291070053,0.551,0.056,4.7321021498029e-38,"8","RF00012"
3.01909960210135e-42,2.55769213456374,0.458,0.063,5.52646182164652e-38,"8","MGST3"
1.83134957311902e-39,2.09504385671597,0.602,0.114,3.35228539359436e-35,"8","GNS"
8.72245370914418e-39,2.20789908297178,0.856,0.22,1.59664515145884e-34,"8","CYBB"
9.79449976431053e-39,4.03999910126671,0.263,0.008,1.79288318185704e-34,"8","CARD9"
1.6485002118817e-38,2.2470733706836,0.703,0.143,3.01757963784945e-34,"8","ANXA5"
4.44121432431472e-38,2.36024369139276,0.754,0.193,8.12964282065809e-34,"8","HIF1A"
3.18762228591588e-37,2.54720806066568,0.653,0.123,5.83494259436902e-33,"8","ATP1B3"
3.87238221099015e-37,5.50304084217423,0.254,0.002,7.08839563721747e-33,"8","PLA2G7"
6.57815561736254e-37,2.67233515440977,0.627,0.083,1.20413138575821e-32,"8","ETS2"
6.63756489234248e-36,3.81752245798548,0.72,0.062,1.21500625354329e-31,"8","CDKN1A"
2.17179328556194e-35,2.37610700707702,0.805,0.252,3.97546760922113e-31,"8","GADD45B"
6.35954916894619e-35,3.83579723193074,0.271,0.013,1.1641154753756e-30,"8","RHOU"
9.63355727709428e-35,5.09883568559513,0.72,0.03,1.76342265957211e-30,"8","KLF4"
5.81463664377937e-34,3.29103019531882,0.814,0.093,1.06436923764381e-29,"8","AIF1"
1.21826022829846e-33,4.29060772348199,0.508,0.028,2.23002534790033e-29,"8","IL1B"
1.15737581456089e-32,3.93914465843547,0.415,0.024,2.1185764285537e-28,"8","BLVRA"
2.12270836944166e-32,2.46860548560004,0.881,0.249,3.88561767026297e-28,"8","MNDA"
2.7808665605866e-32,2.52899538429622,0.593,0.088,5.09037623915376e-28,"8","SDCBP"
9.31549975781343e-32,2.79446498312975,0.593,0.082,1.70520223066775e-27,"8","LGALS3"
1.03019874880835e-31,2.30084430053926,0.669,0.11,1.88577880969368e-27,"8","ENSMMUG00000013289"
1.34267818666662e-31,2.25199865560487,0.458,0.066,2.45777242069325e-27,"8","VAT1"
3.07418225598141e-31,3.33568109517138,0.271,0.015,5.62729061957398e-27,"8","ARHGEF10L"
3.15672888214443e-31,2.59499674525485,0.89,0.278,5.77839221876537e-27,"8","ANXA2"
4.60388045113275e-30,2.65863327245252,0.517,0.045,8.4274031657985e-26,"8","SIGLEC1"
4.73521946330171e-30,4.86969668628452,0.263,0.005,8.66781922757379e-26,"8","ADAMDEC1"
1.06469527312764e-29,3.24028608499959,0.525,0.053,1.94892469746015e-25,"8","KLF10"
1.34141874939277e-29,3.6631940193035,0.347,0.014,2.45546702076347e-25,"8","MYOF"
2.20865712145143e-29,2.61682734382776,0.398,0.042,4.04294686081685e-25,"8","ASAH1"
1.43878398206729e-28,2.86817699264507,0.347,0.027,2.63369407917417e-24,"8","LTBR"
4.4894212507685e-28,2.09149522239404,0.576,0.108,8.21788559953174e-24,"8","RNH1"
1.5020300628207e-27,2.06366267080856,0.619,0.142,2.74946602999329e-23,"8","ALDH2"
1.86817278044779e-27,2.03608668924547,0.636,0.168,3.41969027460968e-23,"8","LAP3"
2.67884399144488e-27,3.2843304163081,0.254,0.017,4.90362392633986e-23,"8","NPC2"
2.37999243394776e-26,2.12103431736434,0.517,0.083,4.35657615034138e-22,"8","CUL1"
3.64582741321801e-26,2.36860905229319,0.492,0.074,6.67368707989557e-22,"8","DMXL2"
1.05216692300085e-25,3.47322904113952,0.263,0.015,1.92599155255306e-21,"8","GADD45G"
1.08861726476838e-25,2.39979355090965,0.593,0.099,1.99271390315852e-21,"8","NAMPT"
1.29165666498366e-24,2.82313054581238,0.271,0.02,2.3643775252526e-20,"8","SLC31A2"
3.38681743782815e-24,2.94857444728913,0.415,0.034,6.19956931994443e-20,"8","PRCP"
5.09712791583823e-24,3.54461470489376,0.678,0.069,9.33029264994188e-20,"8","ENSMMUG00000042343"
1.04603435113613e-23,2.31614707231192,0.424,0.056,1.91476587975469e-19,"8","PYCARD"
1.0490594452716e-23,2.23750038554196,0.678,0.128,1.92030331456966e-19,"8","C5AR1"
3.14660732454634e-22,2.49175853938353,0.39,0.036,5.75986470758208e-18,"8","SLC7A7"
8.28786399497437e-22,2.45144223845678,0.483,0.053,1.51709350428006e-17,"8","CCR1"
6.71187737741002e-21,2.88065879871307,0.703,0.083,1.2286091539349e-16,"8","CD163"
1.39103442048277e-20,2.14128979117083,0.364,0.049,2.54628850669371e-16,"8","DHRS9"
1.43153072638905e-20,2.05398795833872,0.424,0.058,2.62041699465515e-16,"8","MAP3K8"
3.08289912448846e-20,2.41692896262978,0.432,0.058,5.64324684737613e-16,"8","IGSF6"
7.2052929412112e-20,2.5781362438222,0.415,0.038,1.31892887288871e-15,"8","ANXA4"
8.33983419947596e-20,2.32829534388297,0.466,0.076,1.52660665021408e-15,"8","ATP13A3"
9.530098572044e-20,2.97394749049593,0.271,0.019,1.74448454361265e-15,"8","BLVRB"
3.57249220916381e-19,2.14195152565004,0.475,0.053,6.53944698887436e-15,"8","CSF2RA"
1.74675449366107e-18,2.17203321251807,0.263,0.028,3.19743410064659e-14,"8","RIPK2"
5.69694223431989e-18,2.81726420632881,0.322,0.038,1.04282527599226e-13,"8","LIPA"
6.63332538091486e-18,2.39367999030611,0.28,0.035,1.21423021097646e-13,"8","ENSMMUG00000001764"
2.27955410856692e-17,2.06219076811207,0.805,0.195,4.17272379573174e-13,"8","PLBD1"
2.51107319443864e-17,2.33573177500248,0.254,0.024,4.59651948241994e-13,"8","CTNNA1"
1.00359450568157e-16,2.18089355457599,0.534,0.114,1.83707974265011e-12,"8","APOBEC3A"
1.7315909596472e-16,2.10212747231098,0.466,0.067,3.16967725163421e-12,"8","LMO2"
1.87005072223527e-16,3.14103974770485,0.271,0.019,3.42312784705166e-12,"8","KYNU"
2.38096177415443e-16,3.09358916497662,0.305,0.017,4.35835052758967e-12,"8","CD86"
1.01150158363685e-15,2.34054050418026,0.288,0.025,1.85155364884726e-11,"8","MAFF"
1.03578915840746e-15,2.22758596188193,0.271,0.023,1.89601205446485e-11,"8","CTBP2"
1.16143438644348e-15,2.8657697990157,0.322,0.029,2.1260056443848e-11,"8","PTGER2"
1.38324539419341e-15,2.17820638611129,0.263,0.026,2.53203069407103e-11,"8","MGST2"
1.78821354909194e-15,2.36914837486575,0.568,0.094,3.2733249016128e-11,"8","GIMAP4"
8.34551389718459e-15,2.54058701050528,0.271,0.027,1.52764631887964e-10,"8","DAPK1"
4.02398978152951e-14,4.50601118204201,0.644,0.021,7.36591329508977e-10,"8","CST3"
4.44654747893621e-14,3.01206227119912,0.424,0.022,8.13940516019273e-10,"8","LRP1"
8.28280492336757e-13,2.36671684131242,0.271,0.029,1.51616744122243e-08,"8","ZNF703"
9.12270102669832e-13,3.76342862138918,0.271,0.009,1.66991042293713e-08,"8","ADA2"
1.68165685445263e-12,2.00882839777134,0.415,0.051,3.07827287207553e-08,"8","EMILIN2"
4.80641274980701e-12,2.4573395923376,0.373,0.061,8.79813853852173e-08,"8","CTSC"
1.25928424246122e-11,2.13414351530452,0.297,0.034,2.30511980582527e-07,"8","PLAUR"
8.54193569726797e-11,2.02462062581416,0.288,0.047,1.5636013293849e-06,"8","PRDX3"
1.37712010259332e-10,2.01036342934186,0.339,0.044,2.52081834779708e-06,"8","SLC43A3"
6.50858485929945e-09,3.42094115560802,0.331,0.028,0.000119139645849476,"8","OSM"
6.29344447988325e-64,7.64295754290651,0.733,0.01,1.15201501204263e-59,"9","VMO1"
3.51677701657067e-59,6.24073222325353,0.456,0.007,6.43746032883261e-55,"9","MS4A7"
1.08090946643617e-50,7.07414709303626,0.533,0.005,1.97860477831141e-46,"9","ENSMMUG00000045411"
3.83012574915872e-49,7.32671304739389,0.344,0.004,7.01104518383503e-45,"9","SELENOP"
6.06639732835984e-46,6.2271609161888,0.967,0.112,1.11045403095627e-41,"9","CFD"
2.60799001845059e-37,6.85061970358703,0.267,0.005,4.7739257287738e-33,"9","CXCL16"
5.49984954222452e-24,3.91034023748672,0.967,0.357,1.0067474587042e-19,"9","PSAP"
6.31950435164927e-24,4.65251614694626,0.756,0.067,1.1567852715694e-19,"9","LTA4H"
9.59372971150973e-24,5.32643472331239,0.278,0.008,1.75613222369186e-19,"9","PLCB1"
2.68251011538448e-21,2.36815173989016,0.878,0.472,4.91033476621129e-17,"9","ITGB2"
1.13005457522569e-20,6.2162984014484,0.611,0.02,2.06856489995062e-16,"9","LRP1"
5.52044851295851e-18,5.26673100905495,0.867,0.066,1.01051810029705e-13,"9","FCGR3"
1.16928708929579e-16,3.39047782387802,0.333,0.039,2.14038001695595e-12,"9","FCHO2"
4.90209799098758e-16,3.30177027350769,0.422,0.081,8.97329037250276e-12,"9","C15orf39"
9.27211140141265e-16,2.51467624720618,0.733,0.254,1.69725999202859e-11,"9","ITGAL"
1.79756289764623e-15,2.86978282615896,0.511,0.1,3.29043888414143e-11,"9","WDR83OS"
9.86375014164515e-15,2.45734731466367,0.822,0.312,1.80555946342814e-10,"9","PECAM1"
1.04213412521507e-13,3.21324782423107,0.489,0.084,1.90762651620619e-09,"9","SCARB2"
4.04395226317004e-13,3.87547467743592,0.256,0.024,7.40245461773275e-09,"9","FAM110A"
5.88390479397219e-13,4.76778965559193,0.289,0.013,1.07704877253661e-08,"9","LPL"
9.65140884683653e-13,2.61350995012104,0.267,0.04,1.76669038941343e-08,"9","EVI5"
2.30930995597157e-12,3.53574709217005,0.389,0.042,4.22719187440595e-08,"9","SIGLEC9"
4.05052413742219e-11,2.23360964500028,0.7,0.227,7.41448443355132e-07,"9","TCIRG1"
6.66177464822726e-11,3.20965187791178,0.689,0.114,1.219437849358e-06,"9","ENSMMUG00000013289"
1.25965299682947e-10,2.12482020394066,0.756,0.245,2.30579481069635e-06,"9","CTSD"
5.81470958323228e-10,3.06420435373203,0.5,0.093,1.06438258921067e-05,"9","CNDP2"
7.14010583088145e-10,3.25961116672073,0.456,0.069,1.30699637234285e-05,"9","PLXNB2"
8.02812492569429e-10,3.04923964441821,0.267,0.031,1.46954826764834e-05,"9","DOCK5"
1.46092392071481e-09,3.20557198650696,0.444,0.071,2.67422123686845e-05,"9","LMO2"
2.41582547044619e-09,3.63785108966895,0.8,0.1,4.42216852365174e-05,"9","AIF1"
3.47427150018499e-09,2.09856148352117,0.711,0.212,6.35965398108862e-05,"9","FGR"
1.65683792664416e-08,3.54866074697487,0.278,0.031,0.000303284182472213,"9","ZNF703"
2.03422180890533e-08,2.2236849980379,0.4,0.137,0.00037236430212012,"9","PLCB2"
3.52401862802116e-08,2.95430161766093,0.278,0.038,0.000645071609859274,"9","ULK2"
4.38319248764834e-08,3.02358371152067,0.489,0.064,0.000802343384864029,"9","FGD2"
6.44545926117182e-08,2.05903528079736,0.544,0.141,0.0011798413177575,"9","PTTG1IP"
7.80339371696484e-08,4.74431507343704,0.378,0.023,0.00142841121989041,"9","LGMN"
7.8937109940623e-08,2.32681802774324,0.311,0.079,0.0014449437974631,"9","FAM46A"
1.21406289860627e-07,4.15822300665792,0.333,0.024,0.00222234213589877,"9","CTBP2"
2.81733711860427e-07,3.21835276586409,0.278,0.023,0.00515713559560512,"9","CX3CR1"
4.70113949013552e-07,2.24964809219708,0.367,0.11,0.00860543583669307,"9","CFP"
1.01766091461195e-06,2.01929157350394,0.433,0.112,0.0186282830419718,"9","MTSS1"
1.03034455251945e-06,2.24050922990093,0.811,0.284,0.0188604570338686,"9","CTSB"
1.08894748245663e-06,2.3787875800011,0.733,0.182,0.0199331836663687,"9","MAMU-DPA"
1.72813786309925e-06,2.70639635253284,0.256,0.057,0.0316335635840318,"9","TMEM8A"
3.75014161050126e-16,2.63015047819408,0.969,0.378,6.86463421802256e-12,"10","GIMAP7"
2.78531588780882e-14,2.13262661660726,1,0.417,5.09852073263404e-10,"10","ENSMMUG00000048806"
2.70759814177521e-09,3.25549589671028,0.75,0.108,4.95625839851952e-05,"10","CA6"
3.44495203946061e-09,2.24568174205375,0.781,0.175,6.30598470823264e-05,"10","ENSMMUG00000041144"
7.69481307757398e-09,2.14455753760922,0.375,0.043,0.000140853553384992,"10","HEMK1"
7.79979719601173e-09,2.37404644022595,0.656,0.11,0.000142775287672995,"10","CASP12"
2.86321245427216e-07,2.1019686326993,0.781,0.144,0.00524111039754519,"10","RFLNB"
5.03978500782973e-07,3.9901050812428,0.406,0.018,0.00922532645683233,"10","CCR7"
8.29272380357852e-07,2.60837733307549,0.469,0.063,0.0151798309224505,"10","ORMDL3"
9.41708407051449e-07,2.02981184799376,0.875,0.163,0.0172379723910768,"10","GIMAP6"
1.07519019713393e-06,2.09048627849451,0.906,0.134,0.0196813565585366,"10","ENSMMUG00000043614"
