"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.57287716718883e-78,2.58990103449094,0.325,0.075,2.87915165453916e-74,"2","HIST1H2BD"
3.56696257270666e-78,2.40860199068216,0.604,0.174,6.52932498933954e-74,"2","SLC16A3"
7.53322112100274e-76,3.07228210234826,0.427,0.074,1.37895612619955e-71,"2","HK3"
1.25297425398107e-75,3.12758562128136,0.265,0.037,2.29356937191235e-71,"2","SIGLEC5"
3.05440262922458e-75,3.00449387283688,0.335,0.052,5.59108401279559e-71,"2","PYGL"
5.06717924098898e-73,2.81693724798968,0.992,0.256,9.27547160063033e-69,"2","S100A8"
9.98957551265321e-73,3.17492725013026,0.253,0.035,1.82859179759117e-68,"2","DYSF"
1.12069330627503e-72,2.66107406059932,0.27,0.057,2.05142909713645e-68,"2","PHACTR2"
1.19520189190818e-72,2.67662324263433,0.518,0.122,2.18781706313792e-68,"2","SERPINA1"
1.33614506493589e-71,2.96692533653432,0.49,0.093,2.44581354136514e-67,"2","ITGAM"
